"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","AWND","PGTM","PRCP","SNOW","SNWD","TAVG","TMAX","TMIN","WDF2","WDF5","WSF2","WSF5","WT01","WT02","WT03","WT07","WT08","WT10"
"USW00023183","PHOENIX AIRPORT, AZ US","33.4278","-112.00365","339.2","2023-01-09","3.58",,"0.00",,,"57","69","47","  110","  120","8.9","12.1",,,,,,
"USW00023183","PHOENIX AIRPORT, AZ US","33.4278","-112.00365","339.2","2023-01-10","5.82",,"0.00",,,"58","70","49","  120","  150","10.1","13.0",,,,,,
"USW00023183","PHOENIX AIRPORT, AZ US","33.4278","-112.00365","339.2","2023-01-11","5.14",,"0.00",,,"59","66","49","  270","  320","12.1","21.0",,,,,,
"USW00023183","PHOENIX AIRPORT, AZ US","33.4278","-112.00365","339.2","2023-01-12","4.25",,"0.00",,,"56","74","44","   60","   40","13.0","19.9",,,,,,
"USW00023183","PHOENIX AIRPORT, AZ US","33.4278","-112.00365","339.2","2023-01-13","4.92",,"0.00",,,"62","76","50","   70","   60","18.1","23.0",,,,,,
"USW00023183","PHOENIX AIRPORT, AZ US","33.4278","-112.00365","339.2","2023-01-14","4.92",,"0.00",,,"59","65","48","  200","  330","13.0","16.1",,,,,,
"USW00023183","PHOENIX AIRPORT, AZ US","33.4278","-112.00365","339.2","2023-01-15","4.25",,"0.11",,,"56","60","50","  270","  330","10.1","16.1","    1",,,,"    1",
"USW00023183","PHOENIX AIRPORT, AZ US","33.4278","-112.00365","339.2","2023-01-16","8.05",,"0.26",,,"55","61","50","  130","  120","16.1","21.9","    1",,,,,
"USW00023183","PHOENIX AIRPORT, AZ US","33.4278","-112.00365","339.2","2023-01-17","7.61",,"0.12",,,"55","58","47","  260","  250","18.1","27.1",,,,,,
"USW00023183","PHOENIX AIRPORT, AZ US","33.4278","-112.00365","339.2","2023-01-18","4.47",,"0.00",,,"51","60","45","  270","  310","10.1","15.0",,,,,,
"USW00023183","PHOENIX AIRPORT, AZ US","33.4278","-112.00365","339.2","2023-01-19","4.25",,"0.00",,,"50","61","42","   80","  120","8.9","13.0",,,,,,
"USW00023183","PHOENIX AIRPORT, AZ US","33.4278","-112.00365","339.2","2023-01-20","7.38",,"0.00",,,"51","58","45","  270","  300","16.1","25.1",,,,,,
"USW00023183","PHOENIX AIRPORT, AZ US","33.4278","-112.00365","339.2","2023-01-21","3.80",,"0.00",,,"48","59","38","  290","  260","10.1","14.1",,,,,,
"USW00023183","PHOENIX AIRPORT, AZ US","33.4278","-112.00365","339.2","2023-01-22","6.26",,"0.00",,,"49","60","39","  280","  260","14.1","25.9",,,,,,
"USW00023183","PHOENIX AIRPORT, AZ US","33.4278","-112.00365","339.2","2023-01-23","7.83",,"0.00",,,"47","50","38","   70","   70","21.0","25.9",,,,,,
"USW00023183","PHOENIX AIRPORT, AZ US","33.4278","-112.00365","339.2","2023-01-24","4.47",,"0.00",,,"44","56","35","  230",,"8.1",,,,,,,
"USW00023183","PHOENIX AIRPORT, AZ US","33.4278","-112.00365","339.2","2023-01-25","4.47",,"0.00",,,"47","62","37","   90","  300","10.1","18.1",,,,,,
"USW00023183","PHOENIX AIRPORT, AZ US","33.4278","-112.00365","339.2","2023-01-26","6.93",,"0.00",,,"51","63","36","   60","   30","18.1","30.0",,,,,,
"USW00023183","PHOENIX AIRPORT, AZ US","33.4278","-112.00365","339.2","2023-01-27","3.80",,"0.00",,,"51","64","38","   80","   80","15.0","19.0",,,,,,
"USW00023183","PHOENIX AIRPORT, AZ US","33.4278","-112.00365","339.2","2023-01-28","4.70",,"0.00",,,"51","65","39","   90","   80","12.1","13.0",,,,,,
"USW00023183","PHOENIX AIRPORT, AZ US","33.4278","-112.00365","339.2","2023-01-29","7.38",,"0.00",,,"53","69","40","  150","  200","16.1","21.0",,,,,,
"USW00023183","PHOENIX AIRPORT, AZ US","33.4278","-112.00365","339.2","2023-01-30","6.93",,"0.00","0.0","0.0","55","63","47","  170","  160","19.9","23.9",,,,,,
"USW00023183","PHOENIX AIRPORT, AZ US","33.4278","-112.00365","339.2","2023-01-31","5.14",,"0.00","0.0","0.0","53","64","45","  260","  260","13.0","16.1",,,,,"    1",
"USW00023183","PHOENIX AIRPORT, AZ US","33.4278","-112.00365","339.2","2023-02-01","5.82",,"0.00","0.0","0.0","54","68","43","  260","  250","16.1","21.9",,,,,,
"USW00023183","PHOENIX AIRPORT, AZ US","33.4278","-112.00365","339.2","2023-02-02","4.03",,"0.00","0.0","0.0","55","68","43","   80","   70","12.1","17.0",,,,,,
"USW00023183","PHOENIX AIRPORT, AZ US","33.4278","-112.00365","339.2","2023-02-03","4.03",,"0.00","0.0","0.0","58","74","44","   70","   70","15.0","19.0",,,,,,
"USW00023183","PHOENIX AIRPORT, AZ US","33.4278","-112.00365","339.2","2023-02-04","3.58",,"0.00","0.0","0.0","61","76","46","  120","  110","10.1","13.0",,,,,,
"USW00023183","PHOENIX AIRPORT, AZ US","33.4278","-112.00365","339.2","2023-02-05","5.37",,"0.00","0.0","0.0","60","75","47","  270","  290","15.0","19.9",,,,,,
"USW00023183","PHOENIX AIRPORT, AZ US","33.4278","-112.00365","339.2","2023-02-06","8.28",,"0.00","0.0","0.0","60","70","48","  290","  320","21.9","28.0",,,,,,
"USW00023183","PHOENIX AIRPORT, AZ US","33.4278","-112.00365","339.2","2023-02-07","5.82",,"0.00","0.0","0.0","56","69","43","  260","  240","15.0","21.0",,,,,,
"USW00023183","PHOENIX AIRPORT, AZ US","33.4278","-112.00365","339.2","2023-02-08","4.92",,"0.00","0.0","0.0","56","70","42","  290","  270","10.1","14.1",,,,,,
"USW00023183","PHOENIX AIRPORT, AZ US","33.4278","-112.00365","339.2","2023-02-09","8.72",,"0.00","0.0","0.0","57","69","43","   30","   20","21.0","29.1",,,,,,
"USW00023183","PHOENIX AIRPORT, AZ US","33.4278","-112.00365","339.2","2023-02-10","12.53",,"0.00","0.0","0.0","59","72","48","   80","   60","28.0","40.0",,,,,,
"USW00023183","PHOENIX AIRPORT, AZ US","33.4278","-112.00365","339.2","2023-02-11","8.28",,"0.00","0.0","0.0","62","75","53","  140","  120","17.0","25.9",,,,,,
"USW00023183","PHOENIX AIRPORT, AZ US","33.4278","-112.00365","339.2","2023-02-12","9.40",,"0.00","0.0","0.0","62","79","48","  260","  260","28.0","38.0",,,,,,
"USW00023183","PHOENIX AIRPORT, AZ US","33.4278","-112.00365","339.2","2023-02-13","7.16",,"0.04","0.0","0.0","56","59","47","  240","  230","18.1","23.9",,,,,,
"USW00023183","PHOENIX AIRPORT, AZ US","33.4278","-112.00365","339.2","2023-02-14","11.41",,"0.13","0.0","0.0","50","57","42","  320","  310","32.0","46.1","    1",,"    1",,,
"USW00023183","PHOENIX AIRPORT, AZ US","33.4278","-112.00365","339.2","2023-02-15","9.17",,"0.00","0.0","0.0","48","55","40","  290","  340","19.9","30.0",,,,,,
"USW00023183","PHOENIX AIRPORT, AZ US","33.4278","-112.00365","339.2","2023-02-16","6.93",,"0.00","0.0","0.0","46","59","35","   60","   50","17.0","25.9",,,,,,
"USW00023183","PHOENIX AIRPORT, AZ US","33.4278","-112.00365","339.2","2023-02-17","13.87",,"0.00","0.0","0.0","53","66","47","   90","   70","23.0","30.0",,,,,,
"USW00023183","PHOENIX AIRPORT, AZ US","33.4278","-112.00365","339.2","2023-02-18","7.16",,"0.00","0.0","0.0","62","73","53","  160","  170","17.0","25.9",,,,,,
"USW00023183","PHOENIX AIRPORT, AZ US","33.4278","-112.00365","339.2","2023-02-19","5.59",,"0.00","0.0","0.0","62","75","53","  200","  160","14.1","19.0",,,,,,
"USW00023183","PHOENIX AIRPORT, AZ US","33.4278","-112.00365","339.2","2023-02-20","3.80",,"0.00","0.0","0.0","63","76","51","   70","  340","10.1","15.0",,,,,,
"USW00023183","PHOENIX AIRPORT, AZ US","33.4278","-112.00365","339.2","2023-02-21","7.16",,"0.01","0.0","0.0","63","68","55","  190","  190","19.9","28.0",,,,,"    1",
"USW00023183","PHOENIX AIRPORT, AZ US","33.4278","-112.00365","339.2","2023-02-22","20.13",,"0.08","0.0","0.0","57","60","49","  270","  230","45.0","62.0",,,,"    1","    1",
"USW00023183","PHOENIX AIRPORT, AZ US","33.4278","-112.00365","339.2","2023-02-23","8.50",,"0.00","0.0","0.0","53","61","47","  160","  150","18.1","25.9",,,,,,
"USW00023183","PHOENIX AIRPORT, AZ US","33.4278","-112.00365","339.2","2023-02-24","4.70",,"0.00","0.0","0.0","54","68","44","  200","  180","12.1","19.0",,,,,,
"USW00023183","PHOENIX AIRPORT, AZ US","33.4278","-112.00365","339.2","2023-02-25","8.72",,"0.00","0.0","0.0","60","76","52","  200","  210","23.9","33.1",,,,,,
"USW00023183","PHOENIX AIRPORT, AZ US","33.4278","-112.00365","339.2","2023-02-26","10.29",,"0.12","0.0","0.0","56","59","43","  270","  260","25.1","36.0","    1",,,,,
"USW00023183","PHOENIX AIRPORT, AZ US","33.4278","-112.00365","339.2","2023-02-27","4.25",,"0.00","0.0","0.0","51","65","42","  210","  110","10.1","14.1",,,,,,
"USW00023183","PHOENIX AIRPORT, AZ US","33.4278","-112.00365","339.2","2023-02-28","6.26",,"0.00","0.0","0.0","55","66","43","  270","  270","16.1","21.9",,,,,"    1",
"USW00023183","PHOENIX AIRPORT, AZ US","33.4278","-112.00365","339.2","2023-03-01","15.21",,"0.65","0.0","0.0","57","64","42","  200","  190","36.9","51.0","    1",,,,"    1",
"USW00023183","PHOENIX AIRPORT, AZ US","33.4278","-112.00365","339.2","2023-03-02","3.58",,"0.00","0.0","0.0","47","54","41","  260","  230","16.1","21.0",,,,,,
"USW00023183","PHOENIX AIRPORT, AZ US","33.4278","-112.00365","339.2","2023-03-03","3.80",,"0.00","0.0","0.0","51","63","43","  270","  290","13.0","19.0",,,,,,
"USW00023183","PHOENIX AIRPORT, AZ US","33.4278","-112.00365","339.2","2023-03-04","6.49",,"0.00","0.0","0.0","55","70","45","  130","  290","15.0","21.9",,,,,,
"USW00023183","PHOENIX AIRPORT, AZ US","33.4278","-112.00365","339.2","2023-03-05","6.93",,"0.00","0.0","0.0","59","72","47","  180","  150","13.0","18.1",,,,,,
"USW00023183","PHOENIX AIRPORT, AZ US","33.4278","-112.00365","339.2","2023-03-06","4.70",,"0.00","0.0","0.0","62","74","52","  280","  320","12.1","19.0",,,,,,
"USW00023183","PHOENIX AIRPORT, AZ US","33.4278","-112.00365","339.2","2023-03-07","3.58",,"0.00","0.0","0.0","64","73","56","  160","  160","12.1","17.0",,,,,,
"USW00023183","PHOENIX AIRPORT, AZ US","33.4278","-112.00365","339.2","2023-03-08","5.14",,"0.00","0.0","0.0","62","76","48","  280","  270","15.0","27.1",,,,,,
"USW00023183","PHOENIX AIRPORT, AZ US","33.4278","-112.00365","339.2","2023-03-09","2.91",,"0.00","0.0","0.0","63","74","51","   90","   90","13.0","16.1",,,,,,
"USW00023183","PHOENIX AIRPORT, AZ US","33.4278","-112.00365","339.2","2023-03-10","4.92",,"0.00","0.0","0.0","65","79","53","  290","  290","14.1","16.1",,,,,"    1",
"USW00023183","PHOENIX AIRPORT, AZ US","33.4278","-112.00365","339.2","2023-03-11","6.71",,"0.00","0.0","0.0","70","78","61","  270","  270","17.0","23.0",,,,,,
"USW00023183","PHOENIX AIRPORT, AZ US","33.4278","-112.00365","339.2","2023-03-12","7.61",,"0.00","0.0","0.0","67","82","56","  270","  280","23.9","31.1",,,,,,
"USW00023183","PHOENIX AIRPORT, AZ US","33.4278","-112.00365","339.2","2023-03-13","6.93",,"0.00","0.0","0.0","68","81","57","  290","  270","21.0","27.1",,,,,,
"USW00023183","PHOENIX AIRPORT, AZ US","33.4278","-112.00365","339.2","2023-03-14","6.26",,"0.00","0.0","0.0","67","80","55","  310","  340","13.0","29.1",,,,,,
"USW00023183","PHOENIX AIRPORT, AZ US","33.4278","-112.00365","339.2","2023-03-15","7.38",,"0.74","0.0","0.0","66","68","55","  330","  340","17.0","25.9","    1",,"    1",,,
"USW00023183","PHOENIX AIRPORT, AZ US","33.4278","-112.00365","339.2","2023-03-16","6.49",,"0.06","0.0","0.0","60","72","53","  270","  270","18.1","28.0",,,,,,
"USW00023183","PHOENIX AIRPORT, AZ US","33.4278","-112.00365","339.2","2023-03-17","5.82",,"0.00","0.0","0.0","62","74","53","  310","  310","21.0","32.0",,,,,,
"USW00023183","PHOENIX AIRPORT, AZ US","33.4278","-112.00365","339.2","2023-03-18","6.04",,"0.00","0.0","0.0","62","73","51","   60","   60","21.0","25.9",,,,,,
"USW00023183","PHOENIX AIRPORT, AZ US","33.4278","-112.00365","339.2","2023-03-19","8.28",,"0.00","0.0","0.0","64","72","55","  120","  120","23.9","31.1",,,,,,
"USW00023183","PHOENIX AIRPORT, AZ US","33.4278","-112.00365","339.2","2023-03-20","7.16",,"0.00","0.0","0.0","65","73","56","  310","  310","15.0","31.1",,,,,,
"USW00023183","PHOENIX AIRPORT, AZ US","33.4278","-112.00365","339.2","2023-03-21","8.72",,"0.00","0.0","0.0","65","66","60","  190","  330","18.1","27.1",,,,,,
"USW00023183","PHOENIX AIRPORT, AZ US","33.4278","-112.00365","339.2","2023-03-22","7.38",,"0.02","0.0","0.0","60","65","52","  280","  280","29.1","33.1","    1",,,,"    1",
"USW00023183","PHOENIX AIRPORT, AZ US","33.4278","-112.00365","339.2","2023-03-23","6.71",,"0.00","0.0","0.0","57","70","48","  280","  270","18.1","23.9",,,,,,
"USW00023183","PHOENIX AIRPORT, AZ US","33.4278","-112.00365","339.2","2023-03-24","10.51",,"0.00","0.0","0.0","60","70","53","  260","  270","21.0","31.1",,,,,,
"USW00023183","PHOENIX AIRPORT, AZ US","33.4278","-112.00365","339.2","2023-03-25","6.49",,"0.00","0.0","0.0","59","71","48","  270","  290","17.0","23.0",,,,,,
"USW00023183","PHOENIX AIRPORT, AZ US","33.4278","-112.00365","339.2","2023-03-26","7.16",,"0.00","0.0","0.0","60","72","50","  280","  300","21.0","35.1",,,,,,
"USW00023183","PHOENIX AIRPORT, AZ US","33.4278","-112.00365","339.2","2023-03-27","5.14",,"0.00","0.0","0.0","61","73","49","  330","  360","14.1","31.1",,,,,,
"USW00023183","PHOENIX AIRPORT, AZ US","33.4278","-112.00365","339.2","2023-03-28","4.47",,"0.00","0.0","0.0","63","81","51","  270","  290","14.1","18.1",,,,,,
"USW00023183","PHOENIX AIRPORT, AZ US","33.4278","-112.00365","339.2","2023-03-29","7.83",,"0.00","0.0","0.0","67","82","51","  280","  280","17.0","25.1",,,,,,
"USW00023183","PHOENIX AIRPORT, AZ US","33.4278","-112.00365","339.2","2023-03-30","11.63",,"0.00","0.0","0.0","65","66","56","  230","  230","25.1","36.0",,,,,,
"USW00023183","PHOENIX AIRPORT, AZ US","33.4278","-112.00365","339.2","2023-03-31","4.92",,"0.00","0.0",,"59","70","48","   80","   70","13.0","16.1",,,,,,
"USW00023183","PHOENIX AIRPORT, AZ US","33.4278","-112.00365","339.2","2023-04-01","4.70",,"0.00","0.0","0.0","65","81","52","  270","  270","18.1","23.0",,,,,,
"USW00023183","PHOENIX AIRPORT, AZ US","33.4278","-112.00365","339.2","2023-04-02","5.14",,"0.00","0.0","0.0","68","82","53","  280","  320","13.0","17.0",,,,,,
"USW00023183","PHOENIX AIRPORT, AZ US","33.4278","-112.00365","339.2","2023-04-03","14.54",,"0.00","0.0","0.0","69","83","54","  280","  260","30.0","40.9",,,,"    1","    1",
"USW00023183","PHOENIX AIRPORT, AZ US","33.4278","-112.00365","339.2","2023-04-04","16.11",,"0.00","0.0","0.0","59","65","47","  300","  300","30.0","44.1",,,,,,
"USW00023183","PHOENIX AIRPORT, AZ US","33.4278","-112.00365","339.2","2023-04-05","6.04",,"0.00","0.0","0.0","56","69","46","  310","  320","15.0","21.9",,,,,,
"USW00023183","PHOENIX AIRPORT, AZ US","33.4278","-112.00365","339.2","2023-04-06","4.03",,"0.00","0.0","0.0","62","79","50","  260","  280","10.1","16.1",,,,,,
"USW00023183","PHOENIX AIRPORT, AZ US","33.4278","-112.00365","339.2","2023-04-07","4.47",,"0.00","0.0","0.0","67","83","55","  270","  270","13.0","25.9",,,,,,
"USW00023183","PHOENIX AIRPORT, AZ US","33.4278","-112.00365","339.2","2023-04-08","4.70",,"0.00","0.0","0.0","70","85","55","  290","  360","12.1","19.9",,,,,,
"USW00023183","PHOENIX AIRPORT, AZ US","33.4278","-112.00365","339.2","2023-04-09","4.25",,"0.00","0.0","0.0","73","89","59","  270","   60","10.1","14.1",,,,,,
"USW00023183","PHOENIX AIRPORT, AZ US","33.4278","-112.00365","339.2","2023-04-10","4.70",,"0.00","0.0","0.0","78","98","62","  130","  310","13.0","18.1",,,,,,
"USW00023183","PHOENIX AIRPORT, AZ US","33.4278","-112.00365","339.2","2023-04-11","5.82",,"0.00","0.0","0.0","83","99","66","  280","  260","18.1","25.9",,,,,,
"USW00023183","PHOENIX AIRPORT, AZ US","33.4278","-112.00365","339.2","2023-04-12","6.71",,"0.00","0.0","0.0","81","92","64","  150","  340","15.0","25.1",,,,,,
"USW00023183","PHOENIX AIRPORT, AZ US","33.4278","-112.00365","339.2","2023-04-13","8.05",,"0.00","0.0","0.0","76","83","64","  270","  280","23.0","31.1",,,,,,
"USW00023183","PHOENIX AIRPORT, AZ US","33.4278","-112.00365","339.2","2023-04-14","6.93",,"0.00","0.0","0.0","69","79","58","  290","  270","18.1","33.1",,,,,,
"USW00023183","PHOENIX AIRPORT, AZ US","33.4278","-112.00365","339.2","2023-04-15","4.92",,"0.00","0.0","0.0","71","86","59","  130","  140","10.1","13.0",,,,,,
"USW00023183","PHOENIX AIRPORT, AZ US","33.4278","-112.00365","339.2","2023-04-16","4.47",,"0.00","0.0","0.0","75","90","61","  100","  360","13.0","23.0",,,,,,
"USW00023183","PHOENIX AIRPORT, AZ US","33.4278","-112.00365","339.2","2023-04-17","5.59",,"0.00","0.0","0.0","78","92","64","  270","  300","17.0","23.9",,,,,,
"USW00023183","PHOENIX AIRPORT, AZ US","33.4278","-112.00365","339.2","2023-04-18","8.05",,"0.00","0.0","0.0","77","88","63","  270","  310","21.0","28.0",,,,,,
"USW00023183","PHOENIX AIRPORT, AZ US","33.4278","-112.00365","339.2","2023-04-19","10.96",,"0.00","0.0","0.0","75","83","64","  270","  280","21.9","32.0",,,,,"    1",
"USW00023183","PHOENIX AIRPORT, AZ US","33.4278","-112.00365","339.2","2023-04-20","5.37",,"0.00","0.0","0.0","71","86","59","  310","  330","17.0","32.0",,,,,,
"USW00023183","PHOENIX AIRPORT, AZ US","33.4278","-112.00365","339.2","2023-04-21","6.04",,"0.00","0.0","0.0","75","90","61","  220","  330","14.1","23.0",,,,,,
"USW00023183","PHOENIX AIRPORT, AZ US","33.4278","-112.00365","339.2","2023-04-22","6.49",,"0.00","0.0","0.0","79","94","62","  300","  320","21.9","32.0",,,,,,
"USW00023183","PHOENIX AIRPORT, AZ US","33.4278","-112.00365","339.2","2023-04-23","7.83",,"0.00","0.0","0.0","81","96","66","  290","  290","21.0","27.1",,,,,,
"USW00023183","PHOENIX AIRPORT, AZ US","33.4278","-112.00365","339.2","2023-04-24","6.93",,"0.00","0.0","0.0","81","92","68","  270","  310","18.1","23.9",,,,,"    1",
"USW00023183","PHOENIX AIRPORT, AZ US","33.4278","-112.00365","339.2","2023-04-25","9.62",,"0.00","0.0","0.0","80","92","65","  260","  270","21.9","29.1",,,,,,
"USW00023183","PHOENIX AIRPORT, AZ US","33.4278","-112.00365","339.2","2023-04-26","5.82",,"0.00","0.0","0.0","79","90","63","  230","  180","15.0","21.9",,,,,,
"USW00023183","PHOENIX AIRPORT, AZ US","33.4278","-112.00365","339.2","2023-04-27","6.71",,"0.00","0.0","0.0","79","96","66","  260","  280","16.1","25.1",,,,,,
"USW00023183","PHOENIX AIRPORT, AZ US","33.4278","-112.00365","339.2","2023-04-28","5.59",,"0.00","0.0","0.0","83","98","67","   80","   30","17.0","31.1",,,,,,
"USW00023183","PHOENIX AIRPORT, AZ US","33.4278","-112.00365","339.2","2023-04-29","6.26",,"0.00","0.0","0.0","87","99","71","   70","   50","17.0","25.9",,,,,,
"USW00023183","PHOENIX AIRPORT, AZ US","33.4278","-112.00365","339.2","2023-04-30","6.71",,"0.00","0.0","0.0","86","102","70","  330","  350","15.0","25.9",,,,,,
"USW00023183","PHOENIX AIRPORT, AZ US","33.4278","-112.00365","339.2","2023-05-01","13.42",,"0.00","0.0",,"87","95","72","  190","  200","30.0","48.1",,,,,"    1",
"USW00023183","PHOENIX AIRPORT, AZ US","33.4278","-112.00365","339.2","2023-05-02","8.72",,"0.00","0.0","0.0","79","92","66","  280","  310","23.9","32.0",,,,,,
"USW00023183","PHOENIX AIRPORT, AZ US","33.4278","-112.00365","339.2","2023-05-03","10.51",,"0.00","0.0","0.0","80","89","68","  270","  210","25.1","36.9",,,,,,
"USW00023183","PHOENIX AIRPORT, AZ US","33.4278","-112.00365","339.2","2023-05-04","9.62",,"0.00","0.0","0.0","75","83","64","  180","  180","23.9","32.0",,,,,,
"USW00023183","PHOENIX AIRPORT, AZ US","33.4278","-112.00365","339.2","2023-05-05","5.59",,"0.00","0.0","0.0","71","82","61","  290","  300","17.0","25.9",,,,,,
"USW00023183","PHOENIX AIRPORT, AZ US","33.4278","-112.00365","339.2","2023-05-06","6.26",,"0.00","0.0","0.0","74","87","62","  300","  340","21.0","33.1",,,,,,
"USW00023183","PHOENIX AIRPORT, AZ US","33.4278","-112.00365","339.2","2023-05-07","5.59",,"0.00","0.0","0.0","77","90","63","  300","  300","14.1","19.9",,,,,,
"USW00023183","PHOENIX AIRPORT, AZ US","33.4278","-112.00365","339.2","2023-05-08","5.82",,"0.00","0.0","0.0","79","93","65","  260","  320","16.1","19.9",,,,,,
"USW00023183","PHOENIX AIRPORT, AZ US","33.4278","-112.00365","339.2","2023-05-09","6.71",,"0.00","0.0","0.0","82","93","67","  260","   20","17.0","29.1",,,,,,
"USW00023183","PHOENIX AIRPORT, AZ US","33.4278","-112.00365","339.2","2023-05-10","8.50",,"0.00","0.0","0.0","76","81","66","  280","  300","19.9","25.9",,,,,"    1",
"USW00023183","PHOENIX AIRPORT, AZ US","33.4278","-112.00365","339.2","2023-05-11","4.70",,"0.00","0.0","0.0","74","90","62","  310","  310","13.0","19.9",,,,,"    1",
"USW00023183","PHOENIX AIRPORT, AZ US","33.4278","-112.00365","339.2","2023-05-12","5.14",,"0.00","0.0","0.0","81","97","66","  270","  270","14.1","18.1",,,,,"    1",
"USW00023183","PHOENIX AIRPORT, AZ US","33.4278","-112.00365","339.2","2023-05-13","5.59",,"0.00","0.0","0.0","85","100","71","  270","   50","15.0","19.9",,,,,,
"USW00023183","PHOENIX AIRPORT, AZ US","33.4278","-112.00365","339.2","2023-05-14","9.40",,"0.00","0.0","0.0","87","101","73","  120","  110","25.1","35.1",,,,,"    1",
"USW00023183","PHOENIX AIRPORT, AZ US","33.4278","-112.00365","339.2","2023-05-15","8.50",,"0.00","0.0","0.0","90","103","78","  160","  160","21.0","28.0",,,,,,
"USW00023183","PHOENIX AIRPORT, AZ US","33.4278","-112.00365","339.2","2023-05-16","9.84",,"0.00","0.0","0.0","94","105","82","  100","  360","23.9","53.9",,,,,"    1",
"USW00023183","PHOENIX AIRPORT, AZ US","33.4278","-112.00365","339.2","2023-05-17","8.72",,"0.00","0.0","0.0","87","102","78","   70","   50","29.1","38.0",,,,,"    1",
"USW00023183","PHOENIX AIRPORT, AZ US","33.4278","-112.00365","339.2","2023-05-18","10.74",,"0.00","0.0","0.0","87","100","75","   50","   40","31.1","44.1",,,,,"    1",
"USW00023183","PHOENIX AIRPORT, AZ US","33.4278","-112.00365","339.2","2023-05-19","8.50",,"0.00","0.0","0.0","82","94","73","  330","  330","23.0","38.9",,,,,"    1",
"USW00023183","PHOENIX AIRPORT, AZ US","33.4278","-112.00365","339.2","2023-05-20","4.92",,"0.00","0.0","0.0","82","98","70","  230","  240","21.0","25.9",,,,,,
"USW00023183","PHOENIX AIRPORT, AZ US","33.4278","-112.00365","339.2","2023-05-21","6.04",,"0.00","0.0","0.0","87","101","75","  250","  250","18.1","25.9",,,,,,
"USW00023183","PHOENIX AIRPORT, AZ US","33.4278","-112.00365","339.2","2023-05-22","7.61",,"0.00","0.0","0.0","90","103","78","  180","  300","16.1","23.0",,,,,,
"USW00023183","PHOENIX AIRPORT, AZ US","33.4278","-112.00365","339.2","2023-05-23","8.28",,"0.00","0.0","0.0","90","102","75","  270","  180","21.0","25.9",,,,,,
"USW00023183","PHOENIX AIRPORT, AZ US","33.4278","-112.00365","339.2","2023-05-24","8.05",,"0.00","0.0","0.0","89","100","74","  260","  190","18.1","25.1",,,,,,
"USW00023183","PHOENIX AIRPORT, AZ US","33.4278","-112.00365","339.2","2023-05-25","7.83",,"0.00","0.0","0.0","88","100","73","  270","  260","21.0","28.0",,,,,,
"USW00023183","PHOENIX AIRPORT, AZ US","33.4278","-112.00365","339.2","2023-05-26","9.40",,"0.00","0.0","0.0","87","99","72","  280","  280","21.0","34.0",,,,,,
"USW00023183","PHOENIX AIRPORT, AZ US","33.4278","-112.00365","339.2","2023-05-27","5.82",,"0.00","0.0","0.0","85","99","71","  280","  340","13.0","18.1",,,,,,
"USW00023183","PHOENIX AIRPORT, AZ US","33.4278","-112.00365","339.2","2023-05-28","6.71",,"0.00","0.0","0.0","86","101","71","  280","  180","17.0","23.0",,,,,,
"USW00023183","PHOENIX AIRPORT, AZ US","33.4278","-112.00365","339.2","2023-05-29","9.62",,"0.00","0.0","0.0","88","101","73","  270","  310","23.0","32.0",,,,,,
"USW00023183","PHOENIX AIRPORT, AZ US","33.4278","-112.00365","339.2","2023-05-30","10.07",,"0.00","0.0","0.0","88","100","74","  270","  280","25.9","32.0",,,,,,
"USW00023183","PHOENIX AIRPORT, AZ US","33.4278","-112.00365","339.2","2023-05-31","9.40",,"0.00","0.0",,"84","94","70","  280","  270","23.9","38.9",,,,,"    1",
"USW00023183","PHOENIX AIRPORT, AZ US","33.4278","-112.00365","339.2","2023-06-01","5.59",,"0.00","0.0","0.0","80","92","69","  260","  260","15.0","21.0",,,,,"    1",
"USW00023183","PHOENIX AIRPORT, AZ US","33.4278","-112.00365","339.2","2023-06-02","5.59",,"0.00","0.0","0.0","84","95","74","  290","   20","15.0","30.0",,,,,,
"USW00023183","PHOENIX AIRPORT, AZ US","33.4278","-112.00365","339.2","2023-06-03","5.37",,"0.00","0.0","0.0","87","102","75","  220","  220","14.1","19.0",,,,,,
"USW00023183","PHOENIX AIRPORT, AZ US","33.4278","-112.00365","339.2","2023-06-04","6.71",,"0.00","0.0","0.0","91","105","77","  280","  350","18.1","28.0",,,,,"    1",
"USW00023183","PHOENIX AIRPORT, AZ US","33.4278","-112.00365","339.2","2023-06-05","9.84",,"0.00","0.0","0.0","92","107","78","  200","  200","21.9","32.0",,,,,"    1",
"USW00023183","PHOENIX AIRPORT, AZ US","33.4278","-112.00365","339.2","2023-06-06","10.07",,"0.00","0.0","0.0","89","101","73","  280","  290","25.1","33.1",,,,,"    1",
"USW00023183","PHOENIX AIRPORT, AZ US","33.4278","-112.00365","339.2","2023-06-07","7.16",,"0.00","0.0","0.0","85","98","69","  300","  320","17.0","25.9",,,,,"    1",
"USW00023183","PHOENIX AIRPORT, AZ US","33.4278","-112.00365","339.2","2023-06-08","7.61",,"0.00","0.0","0.0","85","98","71","  180","  280","18.1","25.9",,,,,"    1",
"USW00023183","PHOENIX AIRPORT, AZ US","33.4278","-112.00365","339.2","2023-06-09","5.82",,"0.00","0.0","0.0","85","97","72","  170","  160","15.0","21.9",,,,,"    1",
